Compound ChEMBL ID,Bioactivity Type,Bioactivity Value (nM),Molecular Formula,SMILES
CHEMBL3745748,EC50,100000.0,C25H29N7O,NC(=O)CN1CCN(c2nc(-c3cccnc3)nc3c2CN(Cc2ccccc2)CC3)CC1
CHEMBL3746313,EC50,100000.0,C27H35N7,CN1CCN(CCCNc2nc(-c3cccnc3)nc3c2CN(Cc2ccccc2)CC3)CC1
CHEMBL2018593,EC50,8200.0,C21H21N5O,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3ccncc3)nc2c1
CHEMBL2018593,EC50,13182.57,C21H21N5O,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3ccncc3)nc2c1
CHEMBL4163361,EC50,1300.0,C20H14F2N2O4S,O=C(Nc1nc(-c2cccc(O)c2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4163361,EC50,1288.25,C20H14F2N2O4S,O=C(Nc1nc(-c2cccc(O)c2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4171265,EC50,1700.0,C20H14F2N2O4S,O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4171265,EC50,1698.24,C20H14F2N2O4S,O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4166815,EC50,4000.0,C20H13ClF2N2O3S,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4166815,EC50,3981.07,C20H13ClF2N2O3S,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4780584,EC50,480.0,C16H12F4N4O,O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3ccc(F)cc3c2C1
CHEMBL4745672,EC50,96.0,C16H12F4N4O,O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3c(F)cccc3c2C1
CHEMBL4750673,EC50,130.0,C17H14F4N4O2,COc1cc(F)c2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3
CHEMBL4741960,EC50,1100.0,C18H16F4N4O,Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)[C@@H](C)C3
CHEMBL4752731,EC50,50.0,C18H16F4N4O,Cc1ccc(F)c2[nH]c3c(c12)[C@@H](C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3
CHEMBL4777140,EC50,79.0,C15H13FN2O5S2,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)C1(O)CC1
CHEMBL4104898,EC50,150.0,C17H16F6N6O2,CCN(CC)c1nc(Nc2ccc3ncoc3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1
CHEMBL4087035,EC50,50.0,C17H16F6N6OS,CCN(CC)c1nc(Nc2ccc3ncsc3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1
CHEMBL4087035,EC50,30.0,C17H16F6N6OS,CCN(CC)c1nc(Nc2ccc3ncsc3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1
CHEMBL4521957,EC50,2660.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,1970.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,2610.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,1940.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4787986,EC50,3700.0,C17H15BrN2O3,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1ccc(Br)o1)CC3
CHEMBL4747252,EC50,7100.0,C18H17F3N4O2,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)n(C)n1)CC3
CHEMBL4085032,EC50,75.0,C17H26N2O4S,CC1(C)Cc2c(sc(NC(=O)C(C)(C)CO)c2C(N)=O)C(C)(C)O1
CHEMBL1584217,EC50,11000.0,C22H22N4O2,COc1ccccc1C(=O)NCCNc1nc2cc(C)cc(C)c2cc1C#N
CHEMBL1584217,EC50,10964.78,C22H22N4O2,COc1ccccc1C(=O)NCCNc1nc2cc(C)cc(C)c2cc1C#N
CHEMBL4161828,EC50,1600.0,C21H18N2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1
CHEMBL4161828,EC50,1584.89,C21H18N2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1
CHEMBL4160001,EC50,3800.0,C21H15BrF2N2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1ccc(Br)cc1
CHEMBL4160001,EC50,3801.89,C21H15BrF2N2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1ccc(Br)cc1
CHEMBL4167920,EC50,5400.0,C21H15ClF2N2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4167920,EC50,5370.32,C21H15ClF2N2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4074144,EC50,2500.0,C17H19F4N5O3,CCN(CC)c1nc(Nc2ccc(C(=O)O)cc2)nc(OCC(F)(F)C(F)F)n1
CHEMBL4093184,EC50,700.0,C16H16F7N5O,CCN(CC)c1nc(Nc2ccc(F)cc2)nc(OC(C(F)(F)F)C(F)(F)F)n1
CHEMBL4101344,EC50,200.0,C29H27F2NO7,COc1ccc2c(c1)OC(c1ccc(OC)c(OC)c1)CC2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4077999,EC50,110.0,C27H20F3NO6,O=C(O)c1cccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c3ccc(F)cc3O2)c1
CHEMBL4165261,EC50,2900.0,C20H15ClN2O3S,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4165261,EC50,2884.03,C20H15ClN2O3S,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4167860,EC50,1000.0,C28H30ClN5O4S,COc1ccc(NC(=O)n2nc(-c3sc(NC(=O)C(C)(C)C)nc3C)cc2Cc2cc(Cl)ccc2OC)cc1
CHEMBL4166332,EC50,2300.0,C21H17ClN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4166332,EC50,2290.87,C21H17ClN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4074724,EC50,5000.0,C21H16N2O,O=c1c(-c2ccccc2)nc2ccccc2n1Cc1ccccc1
CHEMBL4069832,EC50,1000.0,C22H15N3O,N#Cc1cccc(-c2nc3ccccc3n(Cc3ccccc3)c2=O)c1
CHEMBL4094173,EC50,4300.0,C22H18F5NO4,O=C(N[C@@H]1CC(CF)(CF)Oc2cc(F)ccc21)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4094248,EC50,1600.0,C27H23F2NO5,O=C(NC1C[C@H](c2cccc(CO)c2)Oc2ccccc21)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4094248,EC50,750.0,C27H23F2NO5,O=C(NC1C[C@H](c2cccc(CO)c2)Oc2ccccc21)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL3747654,EC50,2800.0,C25H29N7O,NC(=O)CN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1
CHEMBL3747654,EC50,2818.38,C25H29N7O,NC(=O)CN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1
CHEMBL3746756,EC50,3100.0,C27H35N7,CN1CCN(CCCNc2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1
CHEMBL3746756,EC50,3090.3,C27H35N7,CN1CCN(CCCNc2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1
CHEMBL4172497,EC50,199.53,C24H27FN6O,CC(=O)NCCCNc1nc(-c2ccccn2)nc2c1CN(Cc1ccc(F)cc1)CC2
CHEMBL2018590,EC50,4300.0,C23H24N4O2,COc1ccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1
CHEMBL2018590,EC50,4265.8,C23H24N4O2,COc1ccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1
CHEMBL4170164,EC50,8511.38,C22H26N4O3S,CCOC(=O)n1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cc1Cc1ccccc1
CHEMBL4159353,EC50,1200.0,C20H15IN2O3S,O=C(Nc1nc(-c2ccc(I)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4159353,EC50,1202.26,C20H15IN2O3S,O=C(Nc1nc(-c2ccc(I)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4174717,EC50,8000.0,C18H17NO3S,CSc1cccc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)c1
CHEMBL4174717,EC50,7943.28,C18H17NO3S,CSc1cccc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)c1
CHEMBL4096577,EC50,500.0,C17H19F4N5O3,CCN(CC)c1nc(Nc2cccc(C(=O)O)c2)nc(OCC(F)(F)C(F)F)n1
CHEMBL4094736,EC50,2800.0,C17H17F6N7O,CCN(CC)c1nc(Nc2ccc3[nH]ncc3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1
CHEMBL4176955,EC50,1900.0,C21H17BrN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Br)cc1
CHEMBL4176955,EC50,1905.46,C21H17BrN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Br)cc1
CHEMBL4162876,EC50,2900.0,C21H17ClN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1
CHEMBL4162876,EC50,2884.03,C21H17ClN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1
CHEMBL4174487,EC50,1800.0,C20H16N2O4S,O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4174487,EC50,1819.7,C20H16N2O4S,O=C(Nc1nc(-c2ccc(O)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL3746584,EC50,100000.0,C28H37N7O,COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CCN(C)C)CC4)c3C2)cc1
CHEMBL3745729,EC50,100000.0,C27H33N7O,CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(C(=O)c2ccccc2)CC3)CC1
CHEMBL2018578,EC50,7300.0,C20H19N5O,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3ccncc3)nc2c1
CHEMBL2018578,EC50,7244.36,C20H19N5O,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3ccncc3)nc2c1
CHEMBL2018579,EC50,100000.0,C21H20N4O,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3ccccc3)nc2c1
CHEMBL2018582,EC50,6700.0,C19H18N6O,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cnccn3)nc2c1
CHEMBL2018582,EC50,6760.83,C19H18N6O,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cnccn3)nc2c1
CHEMBL1870726,EC50,100000.0,C24H24N4O2,COc1ccc(C(=O)N2CCN(c3nc4cc(C)cc(C)c4cc3C#N)CC2)cc1
CHEMBL2018586,EC50,100000.0,C22H21N5O,Cc1cc(C)c2cc(C#N)c(N3CCN(C(=O)c4ccccn4)CC3)nc2c1
CHEMBL4166758,EC50,933.25,C23H27N5O3S,C=CCc1cc(-c2sc(NC(=O)C(C)(C)C)nc2C)nn1C(=O)Nc1ccc(OC)cc1
CHEMBL4171218,EC50,3019.95,C22H25N5O2S,C=CCc1cc(-c2sc(NC(=O)C(C)(C)C)nc2C)nn1C(=O)Nc1ccccc1
CHEMBL4159943,EC50,1000.0,C25H30ClN5O4S,COc1ccc(Cl)cc1Cc1cc(-c2sc(NC(=O)C(C)(C)C)nc2C)nn1C(=O)N1CCOCC1
CHEMBL4159515,EC50,550.0,C23H19ClN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4159515,EC50,549.54,C23H19ClN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4173592,EC50,900.0,C23H19ClN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1
CHEMBL4173592,EC50,891.25,C23H19ClN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1
CHEMBL4162876,EC50,2900.0,C21H17ClN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1
CHEMBL4162876,EC50,2884.03,C21H17ClN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1
CHEMBL4163823,EC50,2100.0,C20H15FN2O3S,O=C(Nc1nc(-c2cccc(F)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4163823,EC50,2089.3,C20H15FN2O3S,O=C(Nc1nc(-c2cccc(F)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4782437,EC50,26.0,C15H15FN2O5S2,CC(C)(O)C(=O)Nc1sc(S(=O)(=O)c2ccc(F)cc2)cc1C(N)=O
CHEMBL4787310,EC50,2.8,C17H16F3N3O5S,Nc1cc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cnc1C(=O)NCC1(O)CC1
CHEMBL5079547,EC50,229.0,C11H11F6N3O2,CC(O)(CNC(=O)c1ncc(C(F)(F)F)cc1N)C(F)(F)F
CHEMBL4748761,EC50,100.0,C28H22N2O4S2,CSc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)cc1
CHEMBL4483334,EC50,280.0,C29H25F2NO6,O=C(O)c1cccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)C[C@@H](c3ccccc3)O2)c1
CHEMBL4483334,EC50,100.0,C29H25F2NO6,O=C(O)c1cccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)C[C@@H](c3ccccc3)O2)c1
CHEMBL260775,EC50,2300.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1
CHEMBL260775,EC50,1100.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1
CHEMBL260775,EC50,3000.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1
CHEMBL260775,EC50,1096.48,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1
CHEMBL260775,EC50,2800.0,C21H17ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1
CHEMBL5204350,EC50,136.0,C40H54N2O4,COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5202497,EC50,142.0,C31H44N4O4,CC(C)c1ccccc1[C@H]1[C@@H](Nc2cccnc2N(C)C)[C@H](C(C)(C)C)[C@@H](C(=O)O)N1C(=O)[C@@H]1CCCCO1
CHEMBL5075105,EC50,276.0,C12H14F6N4O2,CNc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL5075105,EC50,111.0,C12H14F6N4O2,CNc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL5082569,EC50,20.0,C13H16F6N4O2,CN(C)c1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL5082569,EC50,46.0,C13H16F6N4O2,CN(C)c1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4162319,EC50,2900.0,C22H18N2O5S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(C(=O)O)cc1
CHEMBL4162319,EC50,2884.03,C22H18N2O5S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(C(=O)O)cc1
CHEMBL4159353,EC50,1200.0,C20H15IN2O3S,O=C(Nc1nc(-c2ccc(I)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4159353,EC50,1202.26,C20H15IN2O3S,O=C(Nc1nc(-c2ccc(I)cc2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4167279,EC50,8200.0,C20H15ClN2O3S,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4167279,EC50,8128.31,C20H15ClN2O3S,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL2018574,EC50,2200.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,5900.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,1500.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,2187.76,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,14000.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018574,EC50,2200.0,C22H22N4O2,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018588,EC50,100000.0,C22H21N5O,Cc1cc(C)c2cc(C#N)c(N3CCN(C(=O)c4ccncc4)CC3)nc2c1
CHEMBL1867725,EC50,100000.0,C23H24N4O2,COc1ccccc1C(=O)NCCCNc1nc2cc(C)cc(C)c2cc1C#N
CHEMBL262627,EC50,700.0,C19H21ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cs1
CHEMBL262627,EC50,870.0,C19H21ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cs1
CHEMBL262627,EC50,707.95,C19H21ClN4O2S2,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cs1
CHEMBL4170227,EC50,3019.95,C23H28ClN5O4S,COc1ccc(Cl)cc1Cc1cc(-c2sc(NC(=O)C(C)(C)C)nc2C)nn1C(=O)NCCO
CHEMBL4166332,EC50,2300.0,C21H17ClN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4166332,EC50,2290.87,C21H17ClN2O3S,Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1cccc(Cl)c1
CHEMBL4170137,EC50,300.0,C23H19BrN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Br)cc1
CHEMBL4170137,EC50,302.0,C23H19BrN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Br)cc1
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2570.4,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2010601,EC50,22.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,3.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,236.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,1300.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,126.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,11.7,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,49.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,70.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,131.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,68.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL2010601,EC50,34.0,C24H28N2O3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL4650318,EC50,47.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,79.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,113.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,497.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,39.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,72.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL44,EC50,4400.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL44,EC50,8200.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL44,EC50,8480.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL44,EC50,6170.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL44,EC50,14200.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL5086285,EC50,250.0,C8H7BrF3N3O,CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N
CHEMBL4586969,EC50,2720.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2110.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2720.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2110.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL1949980,EC50,390.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1
CHEMBL1949980,EC50,1250.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1
CHEMBL1949980,EC50,260.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1
CHEMBL1949980,EC50,990.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1
CHEMBL5084140,EC50,15.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F
CHEMBL5084140,EC50,18.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F
CHEMBL5084140,EC50,43.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F
CHEMBL5084140,EC50,150.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F
